product_id,short_description
8130,103911,['ghee&vanaspati']
8131,103912,['containerssets']
8132,103913,['face']
8133,103914,['facecare']
8134,103915,['shampoo&conditioner']
8135,103916,"['agarbatti,incensesticks']"
8136,103917,['plates&bowls']
8137,103918,"['healthy,bakedsnacks']"
8138,103919,['choco&nutspread']
8139,103920,['diapers']
8140,103921,['cut&peeledveggies']
8141,103922,['bath&shower']
8142,103923,['eaudetoilette']
8143,103924,['containerssets']
8144,103925,['vermicelli']
8145,103926,['blendedmasalas']
8146,103927,['eaudetoilette']
8147,103928,['blendedmasalas']
8148,103929,"['notebooks,files,folders']"
8149,103930,['ayurveda']
8150,103931,"['laundry,storagebaskets']"
8151,103932,['namkeen&savourysnacks']
8152,103933,['supplements&proteins']
8153,103934,['electronicaccessories']
8154,103935,['bodycare']
8155,103936,['containerssets']
8156,103937,"['unsweetened,coldpress']"
8157,103938,"['luxurychocolates,gifts']"
8158,103939,['facecare']
8159,103940,['toiletcleaners']
8160,103941,['ayurveda']
8161,103942,"['bakerybiscuits,cookies']"
8162,103943,['exampads&pencilbox']
8163,103944,['men&women']
8164,103945,['organicdals&pulses']
8165,103946,['containerssets']
8166,103947,['lipcare']
8167,103948,['rice&otherflours']
8168,103949,['dryfish']
8169,103950,"[""men'sdeodorants""]"
8170,103951,['kadai&frypans']
8171,103952,['leaf&dusttea']
8172,103953,['handwash&sanitizers']
8173,103954,['healthdrinks']
8174,103955,"['cups,mugs&tumblers']"
8175,103956,['facecare']
8176,103957,"['herbs,seasonings&rubs']"
8177,103958,['gourmetpopcorn']
8178,103959,['shampoo&conditioner']
8179,103960,"['luxurychocolates,gifts']"
8180,103961,['ayurveda']
8181,103962,['candles&matchbox']
8182,103963,"['herbs,seasonings&rubs']"
8183,103964,"['flavoured,soyamilk']"
8184,103965,"['papads,readytofry']"
8185,103966,['dryfruits&berries']
8186,103967,['petmeals&treats']
8187,103968,['coffee&pre-mix']
8188,103969,['importedcleaners']
8189,103970,['facecare']
8190,103971,['ayurveda']
8191,103972,['dryfruits&berries']
8192,103973,['facecare']
8193,103974,['breakfast&snackmixes']
8194,103975,['organicflours']
8195,103976,['facecare']
8196,103977,['organicmasalas&spices']
8197,103978,['dryfruits&berries']
8198,103979,"['brown,wheat&multigrain']"
8199,103980,['chips&cornsnacks']
8200,103981,['syrups&concentrates']
8201,103982,['everydaymedicine']
8202,103983,['cotton&earbuds']
8203,103984,['containerssets']
8204,103985,['choco&nutspread']
8205,103986,['instantpasta']
8206,103987,['giftsets']
8207,103988,"['marshmallow,candy,jelly']"
8208,103989,['diapers']
8209,103990,['talc']
8210,103991,"['papernapkin,tissuebox']"
8211,103992,['bathingbars&soaps']
8212,103993,['cookingpastes']
8213,103994,['hairoil&serum']
8214,103995,['facecare']
8215,103996,"['herbs,seasonings&rubs']"
8216,103997,['plates&tumblers']
8217,103998,['supplements&proteins']
8218,103999,['haircolor']
8219,104000,"[""men'sdeodorants""]"
8220,104001,['otheredibleoils']
8221,104002,['otherdryfruits']
8222,104003,['aromatherapy']
8223,104004,"['aerated,still,sparkling']"
8224,104005,['airfreshener']
8225,104006,['chips&cornsnacks']
8226,104007,"['sooji,maida&besan']"
8227,104008,['organicdals&pulses']
8228,104009,['bathingaccessories']
8229,104010,['airfreshener']
8230,104011,['pastas&spaghetti']
8231,104012,['cut&peeledveggies']
8232,104013,"['scissor,glue&tape']"
8233,104014,['salts']
8234,104015,['steellunchboxes']
8235,104016,"['papernapkin,tissuebox']"
8236,104017,['dryfruits&berries']
8237,104018,['airfreshener']
8238,104019,['sippers&bottles']
8239,104020,['heat&eatreadymeals']
8240,104021,['facecare']
8241,104022,['floor&othercleaners']
8242,104023,"['non-alcoholicbeer,wine']"
8243,104024,['soothers&teethers']
8244,104025,['flours&pre-mixes']
8245,104026,['flours&pre-mixes']
8246,104027,['teacakes&slicecakes']
8247,104028,['cut&peeledveggies']
8248,104029,['otherdryfruits']
8249,104030,['toothbrush']
8250,104031,"['scissor,glue&tape']"
8251,104032,['kadai&frypans']
8252,104033,['attar']
8253,104034,['toiletpaper']
8254,104035,['teabags']
8255,104036,['vermicelli']
8256,104037,['facecare']
8257,104038,['toiletcleaners']
8258,104039,['colddrinks']
8259,104040,['internationalcheese']
8260,104041,"['utensilscrub-pad,glove']"
8261,104042,"['currypaste,coconutmilk']"
8262,104043,['groundcoffee']
8263,104044,['pastas&spaghetti']
8264,104045,['aromatherapy']
8265,104046,['breakfast&snackmixes']
8266,104047,['insectrepellent']
8267,104048,['steelstoragecontainers']
8268,104049,['frozenindianbreads']
8269,104050,['dryfruits&berries']
8270,104051,['petcleaning&grooming']
8271,104052,['soups']
8272,104053,['buckets&mugs']
8273,104054,['tampons&menstrualcups']
8274,104055,"['laundry,storagebaskets']"
8275,104056,"[""men'sdeodorants""]"
8276,104057,"['mops,wipers']"
8277,104058,['ayurveda']
8278,104059,['exampads&pencilbox']
8279,104060,['healthsupplements']
8280,104061,['bathingbars&soaps']
8281,104062,['mustard&cheesesauces']
8282,104063,['handwash&sanitizers']
8283,104064,['bodysprays&mists']
8284,104065,['aromatherapy']
8285,104066,['ayurveda']
8286,104067,['dishwashliquids&pastes']
8287,104068,"['scissor,glue&tape']"
8288,104069,"['cups,mugs&tumblers']"
8289,104070,['oats&porridge']
8290,104071,['importedcleaners']
8291,104072,['creambiscuits&wafers']
8292,104073,['chips&cornsnacks']
8293,104074,['floor&othercleaners']
8294,104075,['ayurveda']
8295,104076,['showergel&bodywash']
8296,104077,['dishwashliquids&pastes']
8297,104078,['attawholewheat']
8298,104079,['roastedseeds&nuts']
8299,104080,['roastedseeds&nuts']
8300,104081,['organicflours']
8301,104082,"['utensilscrub-pad,glove']"
8302,104083,['cocktailmixes']
8303,104084,"['jams,marmalade,spreads']"
8304,104085,['water&fridgebottles']
8305,104086,['plates&tumblers']
8306,104087,"['organicrice,otherrice']"
8307,104088,"['healthy,bakedsnacks']"
8308,104089,['facecare']
8309,104090,"['laundry,storagebaskets']"
8310,104091,['mosquitorepellent']
8311,104092,['hairremoval']
8312,104093,['quinoa&grains']
8313,104094,"['unsweetened,coldpress']"
8314,104095,['exoticsugar&salt']
8315,104096,['diapers']
8316,104097,['eaudetoilette']
8317,104098,['vermicelli']
8318,104099,['mukhwas']
8319,104100,['facecare']
8320,104101,"['agarbatti,incensesticks']"
8321,104102,['dryfruits&berries']
8322,104103,['bathingbars&soaps']
8323,104104,"['paneer,tofu&cream']"
8324,104105,['cut&peeledveggies']
8325,104106,['water&fridgebottles']
8326,104107,['otherflowers']
8327,104108,['tools&accessories']
8328,104109,"['herbs,seasonings&rubs']"
8329,104110,['candles&matchbox']
8330,104111,"['papads,readytofry']"
8331,104112,['cannedseafood']
8332,104113,['ghee&vanaspati']
8333,104114,"['marshmallow,candy,jelly']"
8334,104115,['eaudetoilette']
8335,104116,['bathingbars&soaps']
8336,104117,['containerssets']
8337,104118,['dinnersets']
8338,104119,['nachos&chips']
8339,104120,['frozenfish&seafood']
8340,104121,['cfl&ledbulbs']
8341,104122,['bathingaccessories']
8342,104123,['internationalcheese']
8343,104124,['dinnersets']
8344,104125,['honey&maplesyrup']
8345,104126,['thai&asiansauces']
8346,104127,['shampoo&conditioner']
8347,104128,['choco&nutspread']
8348,104129,['chips&cornsnacks']
8349,104130,['importedoats&porridge']
8350,104131,['heat&eatreadymeals']
8351,104132,['dryfruits&berries']
8352,104133,['healthsupplements']
8353,104134,['petmeals&treats']
8354,104135,"['luxurychocolates,gifts']"
8355,104136,"['organicsugar,jaggery']"
8356,104137,['bodyscrubs&exfoliants']
8357,104138,['coffee&pre-mix']
8358,104139,"['hummus,cheese,salsadip']"
8359,104140,['roastedseeds&nuts']
8360,104141,['cfl&ledbulbs']
8361,104142,['shampoo&conditioner']
8362,104143,['heat&eatreadymeals']
8363,104144,"['notebooks,files,folders']"
8364,104145,['premiumcookies']
8365,104146,['tools&accessories']
8366,104147,['mayonnaise']
8367,104148,['frozenvegsnacks']
8368,104149,['chilli&soyasauce']
8369,104150,['bodycare']
8370,104151,['namkeen&savourysnacks']
8371,104152,['maternityhealthsupplements']
8372,104153,['healthdrinks']
8373,104154,['quinoa&grains']
8374,104155,"['sunflower,ricebranoil']"
8375,104156,"['luxurychocolates,gifts']"
8376,104157,['facecare']
8377,104158,"['unsweetened,coldpress']"
8378,104159,['lunchboxes']
8379,104160,['importednoodles']
8380,104161,"['luxurychocolates,gifts']"
8381,104162,"['cups,mugs&tumblers']"
8382,104163,"['brown,wheat&multigrain']"
8383,104164,"['baking,cakedecorations']"
8384,104165,['muesli']
8385,104166,['heat&eatreadymeals']
8386,104167,"['marie,health,digestive']"
8387,104168,"['strainer,ladle,spatula']"
8388,104169,['hair&scalptreatment']
8389,104170,['pressurecookers']
8390,104171,['shampoo&conditioner']
8391,104172,['freshmutton']
8392,104173,"['poha,sabudana&murmura']"
8393,104174,['yogurt&shrikhand']
8394,104175,['facecare']
8395,104176,['moustache&beardcare']
8396,104177,['internationalcheese']
8397,104178,"['toffee,candy&lollypop']"
8398,104179,['otherdryfruits']
8399,104180,['cocktailmixes']
8400,104181,['battery&electrical']
8401,104182,['sexualwellness']
8402,104183,['facecare']
8403,104184,"['detergentpowder,liquid']"
8404,104185,"['jams,marmalade,spreads']"
8405,104186,['bathingbars&soaps']
8406,104187,['roastedseeds&nuts']
8407,104188,['lipcare']
8408,104189,"['baking,cakedecorations']"
8409,104190,['gourmettea&teabags']
8410,104191,"['glucosepowder,tablets']"
8411,104192,['glassware']
8412,104193,['lime&mangopickle']
8413,104194,['aromatherapy']
8414,104195,['diapers']
8415,104196,"['cutlery,spoon&fork']"
8416,104197,['tawa&saucepan']
8417,104198,['chips&cornsnacks']
8418,104199,['ayurveda']
8419,104200,['beans&pulses']
8420,104201,['dustbins']
8421,104202,['plates&bowls']
8422,104203,['shavingcare']
8423,104204,['ayurveda']
8424,104205,['internationalchocolates']
8425,104206,['hairoil&serum']
8426,104207,['roastedseeds&nuts']
8427,104208,['breakfast&snackmixes']
8428,104209,['frozenvegsnacks']
8429,104210,['chickensausages']
8430,104211,"['unsweetened,coldpress']"
8431,104212,['glassware']
8432,104213,['gourmeticecream']
8433,104214,"['organicrice,otherrice']"
8434,104215,['diapers']
8435,104216,['thai&asiansauces']
8436,104217,['shampoo&conditioner']
8437,104218,"['chocolate,peanutspread']"
8438,104219,['everydaymedicine']
8439,104220,['bodycare']
8440,104221,['facecare']
8441,104222,['gourmettea&teabags']
8442,104223,['choco&nutspread']
8443,104224,"['herbs,seasonings&rubs']"
8444,104225,"['marshmallow,candy,jelly']"
8445,104226,['organicflours']
8446,104227,['dustcloth&wipes']
8447,104228,['facemasks&safetygears']
8448,104229,['bathingaccessories']
8449,104230,['haircare&styling']
8450,104231,['hairoil&serum']
8451,104232,['giftsets']
8452,104233,['eaudetoilette']
8453,104234,"['icetea,nonaerateddrink']"
8454,104235,"['mops,wipers']"
8455,104236,['juices']
8456,104237,['leaf&dusttea']
8457,104238,['kids(5+yrs)']
8458,104239,"['aerated,still,sparkling']"
8459,104240,['facecare']
8460,104241,['aromatherapy']
8461,104242,"['herbs,seasonings&rubs']"
8462,104243,['containerssets']
8463,104244,['petcollars&leashes']
8464,104245,['pasta&macaroni']
8465,104246,['water&fridgebottles']
8466,104247,['bodycare']
8467,104248,['facecare']
8468,104249,['aromatherapy']
8469,104250,['juices']
8470,104251,['exampads&pencilbox']
8471,104252,['exotic&flavouredtea']
8472,104253,['ayurveda']
8473,104254,['dryfruits&berries']
8474,104255,['hairoil&serum']
8475,104256,['organicdals&pulses']
8476,104257,['facemasks&safetygears']
8477,104258,['haircare&styling']
8478,104259,"[""women'sdeodorants""]"
8479,104260,"['cups,mugs&tumblers']"
8480,104261,['glassware']
8481,104262,['facecare']
8482,104263,['roastedseeds&nuts']
8483,104264,['juices']
8484,104265,['icecreams']
8485,104266,['sports&energydrinks']
8486,104267,['petmeals&treats']
8487,104268,['wholespices']
8488,104269,['cereal&granolabars']
8489,104270,['kitchentools&otheraccessories']
8490,104271,['supplements&proteins']
8491,104272,['gourmeticecream']
8492,104273,['namkeen&savourysnacks']
8493,104274,"['scissor,glue&tape']"
8494,104275,['bathingaccessories']
8495,104276,"['healthy,bakedsnacks']"
8496,104277,"[""women'sdeodorants""]"
8497,104278,['buttermilk&lassi']
8498,104279,['shavingcare']
8499,104280,['containerssets']
8500,104281,['haircolor']
8501,104282,['ayurveda']
8502,104283,['facecare']
8503,104284,['leaf&dusttea']
8504,104285,['instantnoodles']
8505,104286,"['sooji,maida&besan']"
8506,104287,['casserole']
8507,104288,['shampoo&conditioner']
8508,104289,['ayurveda']
8509,104290,"['baking,cakedecorations']"
8510,104291,['shavingcare']
8511,104292,['gourmettea&teabags']
8512,104293,['dryfruits&berries']
8513,104294,['gourmettea&teabags']
8514,104295,['diapers']
8515,104296,['hair&scalptreatment']
8516,104297,['floor&othercleaners']
8517,104298,['boiled&steamrice']
8518,104299,['facecare']
8519,104300,['shampoo&conditioner']
8520,104301,['containerssets']
8521,104302,['everydaymedicine']
8522,104303,['shampoo&conditioner']
8523,104304,"['marshmallow,candy,jelly']"
8524,104305,['petmeals&treats']
8525,104306,['babybath']
8526,104307,['bathingaccessories']
8527,104308,['shampoo&conditioner']
8528,104309,"['baking,cakedecorations']"
8529,104310,['bodycare']
8530,104311,"['notebooks,files,folders']"
8531,104312,"['cups,mugs&tumblers']"
8532,104313,['petmeals&treats']
8533,104314,"['baking,cakedecorations']"
8534,104315,['candles&matchbox']
8535,104316,['nachos&chips']
8536,104317,['bodycare']
8537,104318,['facecare']
8538,104319,['powderedspices']
8539,104320,['teabags']
8540,104321,['cfl&ledbulbs']
8541,104322,['organicflours']
8542,104323,['apples&pomegranate']
8543,104324,['handwash&sanitizers']
8544,104325,['hakkanoodles']
8545,104326,"['currypaste,coconutmilk']"
8546,104327,"['marshmallow,candy,jelly']"
8547,104328,['lunchboxes']
8548,104329,['blendedmasalas']
8549,104330,"['notebooks,files,folders']"
8550,104331,['moustache&beardcare']
8551,104332,"['papads,readytofry']"
8552,104333,['shavingcare']
8553,104334,['babygiftsets']
8554,104335,['cookwaresets']
8555,104336,['talcumpowder']
8556,104337,"['luxurychocolates,gifts']"
8557,104338,['blendedmasalas']
8558,104339,['soothers&teethers']
8559,104340,['basmatirice']
8560,104341,['flours&pre-mixes']
8561,104342,['organicdals&pulses']
8562,104343,['homebaking']
8563,104344,['creambiscuits&wafers']
8564,104345,['dryfruits&berries']
8565,104346,['choppers&graters']
8566,104347,['eaudetoilette']
8567,104348,['haircolor']
8568,104349,['cut&peeledveggies']
8569,104350,['casserole']
8570,104351,['candles&matchbox']
8571,104352,['eyecare']
8572,104353,['tomatoketchup&sauces']
8573,104354,['heat&eatreadymeals']
8574,104355,['bathsalts&oils']
8575,104356,['exampads&pencilbox']
8576,104357,['bathingbars&soaps']
8577,104358,['bathingaccessories']
8578,104359,['pressurecookers']
8579,104360,['organicvegetables']
8580,104361,['games&calculators']
8581,104362,['showergel&bodywash']
8582,104363,['airfreshener']
8583,104364,['bodycare']
8584,104365,['frozenvegsnacks']
8585,104366,['cheese']
8586,104367,['ayurveda']
8587,104368,"['utensilscrub-pad,glove']"
8588,104369,['bodycare']
8589,104370,['flavoured&greekyogurt']
8590,104371,['steellunchboxes']
8591,104372,"[""men'sdeodorants""]"
8592,104373,['sanitarynapkins']
8593,104374,['wholespices']
8594,104375,['carfreshener']
8595,104376,['cookies']
8596,104377,['water&fridgebottles']
8597,104378,['organicdals&pulses']
8598,104379,['muffins&cupcakes']
8599,104380,['containerssets']
8600,104381,['steelstoragecontainers']
8601,104382,"['organicedibleoil,ghee']"
8602,104383,['bodycare']
8603,104384,['greentea']
8604,104385,['tofu']
8605,104386,['bath&shower']
8606,104387,['pressurecookers']
8607,104388,"['olive,jalapeno,gherkin']"
8608,104389,['petmeals&treats']
8609,104390,"['flavoured,soyamilk']"
8610,104391,['showergel&bodywash']
8611,104392,['cheese']
8612,104393,"['herbs,seasonings&rubs']"
8613,104394,['mayonnaise']
8614,104395,['internationalchocolates']
8615,104396,['insectrepellent']
8616,104397,['mints&chewinggum']
8617,104398,['icecreams']
8618,104399,['powderedspices']
8619,104400,['pastas&spaghetti']
8620,104401,['dessertmixes']
8621,104402,['blendedmasalas']
8622,104403,['diapers']
8623,104404,['blendedmasalas']
8624,104405,['water&fridgebottles']
8625,104406,"[""men'sdeodorants""]"
8626,104407,"['tinned,packedsweets']"
8627,104408,['gourmeticecream']
8628,104409,['kids(5+yrs)']
8629,104410,['breakfast&snackmixes']
8630,104411,['namkeen&savourysnacks']
8631,104412,"['papads,readytofry']"
8632,104413,['shampoo&conditioner']
8633,104414,['candles&matchbox']
8634,104415,['toothbrush']
8635,104416,['gourmettea&teabags']
8636,104417,['proteineggs']
8637,104418,['toilet&otherbrushes']
8638,104419,"['cutlery,spoon&fork']"
8639,104420,['dinnersets']
8640,104421,['seasonalfruits']
8641,104422,['airfreshener']
8642,104423,['facecare']
8643,104424,['containerssets']
8644,104425,['gourmeticecream']
8645,104426,['bathingbars&soaps']
8646,104427,['facecare']
8647,104428,['containerssets']
8648,104429,['dessertmixes']
8649,104430,"['sooji,maida&besan']"
8650,104431,['steellunchboxes']
8651,104432,['toilet&otherbrushes']
8652,104433,['shampoo&conditioner']
8653,104434,"['luxurychocolates,gifts']"
8654,104435,['facecare']
8655,104436,['moustache&beardcare']
8656,104437,['hair&scalptreatment']
8657,104438,['facecare']
8658,104439,['blendedmasalas']
8659,104440,['steelstoragecontainers']
8660,104441,['healthdrinks']
8661,104442,"['baking,cakedecorations']"
8662,104443,"['papads,readytofry']"
8663,104444,['disinfectantspray&cleaners']
8664,104445,['choco&nutspread']
8665,104446,['healthdrinks']
8666,104447,['heat&eatreadymeals']
8667,104448,['facecare']
8668,104449,['dryfish']
8669,104450,"['luxurychocolates,gifts']"
8670,104451,"['strainer,ladle,spatula']"
8671,104452,"['flavoured,soyamilk']"
8672,104453,"[""men'sdeodorants""]"
