product_id,product_name,short_description
4958,100739,Sunehra Mineral Sugar/Sakkare,['sugar&jaggery']
4959,100740,"Farm Quail Eggs - Small, Antibiotic Residue-Free",['othereggs']
4960,100741,"Black Printed Pencil Pouch - Fabric & PU, BB1255DA",['exampads&pencilbox']
4961,100742,Carrot - Ooty,['rootvegetables']
4962,100743,Sugarfree Natural Burfi,['freshsweets']
4963,100744,Temple Diya Silver Tradition Agarbatti Sticks,"['agarbatti,incensesticks']"
4964,100745,Wonder Pants Small Size Diapers Monthly Pack,['diapers']
4965,100746,Steel Masala Dabba/Spice Container - No. 11,['steelstoragecontainers']
4966,100747,Jain Italian Spice Mix,"['herbs,seasonings&rubs']"
4967,100748,Ready Meals - Pau Bhaji,['heat&eatreadymeals']
4968,100749,"Apricot Extra Jam - No Sugar Added, Imported","['jams,marmalade,spreads']"
4969,100750,Baby Feeding Bottles For Milk & Water With Handle,['sippers&bottles']
4970,100751,Herbal Lavender & Ylang Ylang Body Wash,['showergel&bodywash']
4971,100752,Organic - Black Rice/Akki,"['organicrice,otherrice']"
4972,100753,Smart Cleaning Mop - With Bucket,"['mops,wipers']"
4973,100754,Premium Iron Organizer With Iron Table Holder - White,['clothdryer&irontable']
4974,100755,Dark Fantasy - Vanilla Cream Biscuits,['creambiscuits&wafers']
4975,100756,Tea Tree Face Wash - For Oily/Combination/Acne Prone Skin,['facecare']
4976,100757,Handmade Pocket Dressing Comb - HMC06,['tools&accessories']
4977,100758,High Protein Soya Chips,['nachos&chips']
4978,100759,Vegetable-Fruit String Chopper/Cutter - PVC 7.0 (43054),['choppers&graters']
4979,100760,Wafers - Aloo Chaat,['chips&cornsnacks']
4980,100761,Retinol Advanced Anti Aging Face Mist,['facecare']
4981,100762,Hawaiian Trail Mix,['dryfruits&berries']
4982,100763,"Aqua Stainless Steel Bottle With Steel Cap - Purple, PXP 1003 DV",['water&fridgebottles']
4983,100764,Non-Adhesive Plastic Multi-Purpose Hook Set for Walls,['wallhooks&hangers']
4984,100765,Instant Coffee - Gold,['instantcoffee']
4985,100766,"Water Bottle - Stainless Steel, Blue, BB 511 1",['water&fridgebottles']
4986,100767,Stainless Steel Induction Base Sauce Pan - Regular,['tawa&saucepan']
4987,100768,Masala Noodles,['instantnoodles']
4988,100769,"Sport Deo Spray - Fresh, for Women","[""women'sdeodorants""]"
4989,100770,BhringAmla Hair Oil + Shampoo With Bhringraj & Amla (250 ml each),['hairoil&serum']
4990,100771,Flavored Green Tea Bags  - Peach & Apricot,['gourmettea&teabags']
4991,100772,Herbal Tea - Organic Turmeric Chamomile,['teabags']
4992,100773,"Sunblock Sport Sunscreen SPF 50, Non Greasy & Water Resistant",['face&body']
4993,100774,Mutton Boneless Cubes,['frozenmutton']
4994,100775,"Deo - Royal Black, Pour Homme for Men","[""men'sdeodorants""]"
4995,100776,"Origami Single Line Notebooks, 172 Pages","['notebooks,files,folders']"
4996,100777,Spanish Capers - Surfines,"['olive,jalapeno,gherkin']"
4997,100778,"Carrots Sliced, Broccoli Florets and Cauliflower Florets",['recipepacks']
4998,100779,Chicken Momo,['frozennon-vegsnacks']
4999,100780,"Table Butter - Salted, Organic, Tub",['butter&margarine']
5000,100781,Lemon Ginger Tea,['gourmettea&teabags']
5001,100782,Organic - Gram Flour (Besan/Kadale Hittu),['organicflours']
5002,100783,"Oral Care Dentastix 5-10 kg Dogs, 440 g + Chicken Chunks (Puppy) 80 g 15 Packs",['petmeals&treats']
5003,100784,Comb - Lice & Nit,['tools&accessories']
5004,100785,Butter Cookies,"['luxurychocolates,gifts']"
5005,100786,"Prosperity Aromatherapy Diffuser Oil - Rosemary, Lemon & Neroli",['aromatherapy']
5006,100787,"Glass Bottle With Plastic Outer - Green, BB1314",['water&fridgebottles']
5007,100788,Coconut Vanilla Hand & Foot Cream,['bodycare']
5008,100789,Rice Paper Round - 22 cm,['importednoodles']
5009,100790,Little Millet Khichadi Mix - Gluten Free,['flours&pre-mixes']
5010,100791,Basmati Rice/Basmati Akki - Biryani Special,['basmatirice']
5011,100792,Organic Cumin Seed - Whole,['organicmasalas&spices']
5012,100793,Peanut Oil - Cold Pressed,['flavoured&otheroils']
5013,100794,Masala Oats - Curry & Pepper,['oats&porridge']
5014,100795,Tea Tree Skin Clarifying Gel,['facecare']
5015,100796,Secret Garden Katori Set,['plates&bowls']
5016,100797,Daily Day Cream,['facecare']
5017,100798,Full Body Roller Massager - Colour May Vary,['bathingaccessories']
5018,100799,Instant Popcorn - Natural Healthy,['gourmetpopcorn']
5019,100800,Super Immuno Amla & Vitamin-C Immunity Booster Gummies For Kids,['supplements&proteins']
5020,100801,Gulab Jamun,"['tinned,packedsweets']"
5021,100802,"Deltoid Lite Face Masks In Royal Blue, Grey & Sky Blue Knit Fabrics With Bindings - Assorted, 3C2002-XL",['facemasks&safetygears']
5022,100803,Olives Stuffed - Green,"['olive,jalapeno,gherkin']"
5023,100804,Nirosta Super Scissors With Opener (21cm),['kitchentools&otheraccessories']
5024,100805,Baby Feeding Bottle - Prestige,['sippers&bottles']
5025,100806,Baby Corn - In Brine,['cannedfood']
5026,100807,Oil Control Face Pack,['facecare']
5027,100808,Fresh Natural Women Deodorant - Long Lasting Freshness & 48h Protection,"[""women'sdeodorants""]"
5028,100809,Gluten Free Fusilli,['pastas&spaghetti']
5029,100810,Moisturise Lotion - Body Cocoon,['bodycare']
5030,100811,Hoisin Sauce,['thai&asiansauces']
5031,100812,"Bounce Hair Recovery Complex, Biotin & Selenium - Raspberry Flavour",['supplements&proteins']
5032,100813,Pure Hands Deep Cleansing Hand Wash - Tulsi & Lemon,['handwash&sanitizers']
5033,100814,Peanut Ball,['namkeen&savourysnacks']
5034,100815,Baby Cottontouch Newborn Cream,['babycreams&lotions']
5035,100816,Air Freshener - Soul Blossom,['airfreshener']
5036,100817,Organic Food Groundnut Oil,"['organicedibleoil,ghee']"
5037,100818,Masala - Madras Sambar,['blendedmasalas']
5038,100819,Prickly Heat Powder - Cool Herbal,['talcumpowder']
5039,100820,Kitchen - Towel ECO 100 Pulls,['kitchenrolls']
5040,100821,Caramel Craving - Less Than 5% Maida,['pastries&brownies']
5041,100822,Ladies Finger - Diced,['cut&peeledveggies']
5042,100823,Bathing Soap - Glycerine,['bathingbars&soaps']
5043,100824,Natives Basmati Rice/Basmati Akki,['basmatirice']
5044,100825,Soap Case - Riviera,['bathingaccessories']
5045,100826,Kumkumadi Face Cleanser,['facecare']
5046,100827,Cold Processed Anti Tan Tomato Handmade Soap For Skin Brightening,['bathingbars&soaps']
5047,100828,Diabetic Care Juice,['healthdrinks']
5048,100829,The Fresh Mask Sheet - Tea Tree + Avocado +Honey + Rose +Pomegranate (2pcs Each),['facecare']
5049,100830,"Combo - Non-Stick Flat Tawa & Kadai, Red",['tawa&saucepan']
5050,100831,Purifying Toner,['facecare']
5051,100832,Kingkong Grass Broom VF,['brooms&dustpans']
5052,100833,Kitchen Towel,['kitchenrolls']
5053,100834,White Chocolate & Cranberry Cookies,"['cookies,biscotti,wafer']"
5054,100835,Crunchy Fruit Delight Muesli,['muesli']
5055,100836,"Treat Croissant - Cocoa Creme Roll, 100% Veg",['gourmetbread']
5056,100837,"Pants - Extra Absorb Diaper, Small Size",['diapers']
5057,100838,No Rulz Masala Curlz Corn Puffs,['chips&cornsnacks']
5058,100839,"Laboratory Reagent CH3, CO, CH3",['bathingaccessories']
5059,100840,Red Rajma/Capparadavare,['organicdals&pulses']
5060,100841,Cotton Pads With Aloe Vera Extract,['cotton&earbuds']
5061,100842,Dark Soya Sauce,['chilli&soyasauce']
5062,100843,"Sea Cool Glycerin Soap - Cold Processed, 100% Natural & Organic",['bathingbars&soaps']
5063,100844,Vetiver Hydrosol Floral Water,['bodycare']
5064,100845,Fresh Lime After Shave Lotion,['shavingcare']
5065,100846,Potato - Organically Grown,['organicvegetables']
5066,100847,Stevia 100% Natural Sweetener,['exoticsugar&salt']
5067,100848,"Use & Throw Ball Pen - Black, Mist","['pen,pencils']"
5068,100849,Dome & Service Bowl - Midi Patisserie,['glassware']
5069,100850,Foul Mudammas - Grade A,['beans&pulses']
5070,100851,Fish Fillet - Breaded,['frozenfish&seafood']
5071,100852,Apricots/Jardalu,['otherdryfruits']
5072,100853,Sweet Amla,"['marshmallow,candy,jelly']"
5073,100854,Drinking Water With Added Minerals,['packagedwater']
5074,100855,Lacto Tan Clear,['facecare']
5075,100856,Rice Water Bright Cleansing Cream,['facecare']
5076,100857,Sticky Plum Sauce,['thai&asiansauces']
5077,100858,"Water Bottle - Assorted Colour, Flip Top, Tesero Mars",['water&fridgebottles']
5078,100859,"Amlapittari Vati - Hyperacidity, 300 mg",['ayurveda']
5079,100860,Fragrance Body Spray - Delicious,"[""women'sdeodorants""]"
5080,100861,Phenyl - Mountain Magic (Herbal),['floor&othercleaners']
5081,100862,"Spectra Dual Colour Graduated Dressing Comb - HMSC-01D, Colour May Vary",['tools&accessories']
5082,100863,Fruit Juice - Mango With Nata De Coco,['gourmetjuices&drinks']
5083,100864,Pure Cow Desi Ghee,['ghee&vanaspati']
5084,100865,Powder - Amchoor,['powderedspices']
5085,100866,Gentleman Classic Deodorant Roll-on,"[""men'sdeodorants""]"
5086,100867,"Deltoid Lite Face Masks In Pink Knit Fabric With Binding - 1S1014, Medium",['facemasks&safetygears']
5087,100868,Anti-Dandruff Lotion,['hair&scalptreatment']
5088,100869,Organic - Red Rice Flour/Akki Hittu,['organicflours']
5089,100870,"Cake - Vegan Chocolate, Whole Wheat, Eggless",['teacakes&slicecakes']
5090,100871,Triphala Juice - Herbal Laxative For Digestive Wellness,['ayurveda']
5091,100872,"Body Lotion For Very Dry Skin - Cocoa Nourish, With Coconut Oil & Cocoa Butter, For Men & Women",['bodycare']
5092,100873,"Pasta - Fussilli Quinoa, Gluten free",['pastas&spaghetti']
5093,100874,Magic Seal Round Storage Plastic Container - Royal Red,['containerssets']
5094,100875,Tru Orange,"['flavoured,soyamilk']"
5095,100876,Total Care Baby Pants Diapers - L,['diapers']
5096,100877,White Protect Body Lotion,['bodycare']
5097,100878,Premium International Dried Tropical Fruit Medley,['dryfruits&berries']
5098,100879,Green Daredevil Chilli Sauce,['chilli&soyasauce']
5099,100880,Mini Plastic Lunch Box,['lunchboxes']
5100,100881,Perfume Body Spray - Bleu,['bodysprays&mists']
5101,100882,Sennahills - Capsule,['supplements&proteins']
5102,100883,Table Salt/Uppu,['salts']
5103,100884,Natural Pan Mukhwas - Digestive Aid,['mukhwas']
5104,100885,A To Z Incense Sticks,"['agarbatti,incensesticks']"
5105,100886,Masala Balls Snacks,['chips&cornsnacks']
5106,100887,Steel Storage Container/Puri Dabba - No.11,['steelstoragecontainers']
5107,100888,Herbal Face Wash,['facecare']
5108,100889,Naturally Grown - Italian Basil Seeds,['seeds&sapling']
5109,100890,Organics Premium Black Tea,['leaf&dusttea']
5110,100891,Ponds Starlight Talc 300 g,['talcumpowder']
5111,100892,Chilli Garlic Grissini Breadsticks - 100% Wholewheat,['breadsticks&lavash']
5112,100893,Kare in Adult Diapers Pants Large,['adultdiapers']
5113,100894,"Blue Printed Pencil Pouch - Fabric & PU, BB1255DB",['exampads&pencilbox']
5114,100895,Sodium Benzoate,"['baking,cakedecorations']"
5115,100896,Gadget Cleaner Spray Sparkling +  Harpic Power Plus Toilet Cleaner (each 500 ml),"['kitchen,glass&drain']"
5116,100897,Green Olives Stuffed With Pimiento,"['olive,jalapeno,gherkin']"
5117,100898,Organic Cold Pressed Sunflower Cooking Oil,"['organicedibleoil,ghee']"
5118,100899,Blackseed Oil - Cold Pressed,['flavoured&otheroils']
5119,100900,"Deltoid Lite Face Masks In Rose, Pink & Aqua Knit Fabrics With Bindings - Assorted, 3C2001, Large",['facemasks&safetygears']
5120,100901,Marvel Spiderman Sipper Plastic Kids Water Bottle With Neck Strap,['lunchboxes']
5121,100902,Pumpkin Seeds - Turmeric Coated,['roastedseeds&nuts']
5122,100903,"Dhatri Lauha - Iron Supplement, 300mg",['ayurveda']
5123,100904,Herbal Saffron Papaya Anti Wrinkle Cream,['facecare']
5124,100905,Agarbathi Natural Incense Sticks - Lavender,"['agarbatti,incensesticks']"
5125,100906,Commando Compass Box - Green,['exampads&pencilbox']
5126,100907,The Hand Sanitizer With Moisturisers,['handwash&sanitizers']
5127,100908,Rice Puff Murmura Porri - Salted,"['poha,sabudana&murmura']"
5128,100909,5-In-1 Body & Face Massager - Colour May Vary,['bodycare']
5129,100910,Essential Oil - Palmarosa,['aromatherapy']
5130,100911,"Tilapia Fish Fillet - Preservative Free, 8-12 pcs",['freshfish']
5131,100912,Tear Free Baby Shampoo,['hairoil&serum']
5132,100913,Tomato Ketchup - No Onion No Garlic,['tomatoketchup&sauces']
5133,100914,"Skimmer Jhara - Large, Silicon Handle, Red","['strainer,ladle,spatula']"
5134,100915,Mongra Saffron,['ayurveda']
5135,100916,Chocolate Cake Mix,['flours&pre-mixes']
5136,100917,"Diamond Lock Round Plastic Container - Square, Printed, Assorted Colour",['containerssets']
5137,100918,"Plastic Tub - Assorted Colour, Modern","['bathstool,basin&sets']"
5138,100919,Jasmine Lemon Grass Green Tea,['gourmettea&teabags']
5139,100920,Mayonnaise - Burger,['mayonnaise']
5140,100921,Strawberry Aloe White Tea Bags Make Brew Iced Tea or Hot Tea,['gourmettea&teabags']
5141,100922,"Steel Spoon - Medium, Classic Jazz Series, BBCL12","['cutlery,spoon&fork']"
5142,100923,Dry Copra/Coconut,['cut&peeledveggies']
5143,100924,"Face Mask - Ultra-Light Contoured Fit, Small, Black",['facemasks&safetygears']
5144,100925,Dandruff Control Ayurvedic Soya Protein Shampoo,['shampoo&conditioner']
5145,100926,Durum Wheat Pasta 500g + Green Olives 450g + Olive Oil 500ml + Pasta Sauce 300g,['pastas&spaghetti']
5146,100927,Dream Cream Biscuits - Butterscotch Zing,['creambiscuits&wafers']
5147,100928,Powder - Jeera (Cumin),['powderedspices']
5148,100929,Steel Lunch/Tiffin Box With 3 Containers - 7X3,['steellunchboxes']
5149,100930,Organic Amaranth,['quinoa&grains']
5150,100931,WM118 Wireless Mouse,['electronicaccessories']
5151,100932,Wooden Gift Set,['showergel&bodywash']
5152,100933,Chai/Stainless Steel Tumbler Lassi Da Gilaas,"['cups,mugs&tumblers']"
5153,100934,"Cheese - Red Leicester, Block",['internationalcheese']
5154,100935,Tooth Brush Cross Action Power - Soft (Battery Brush),['electrictoothbrush']
5155,100936,Gold Low Calorie Sweetener,['sugarfreesweeteners']
5156,100937,Juice - Mixed Fruit & Dry Fruits,['juices']
5157,100938,Organic - Moth/Patanga Huruli - Whole,['organicdals&pulses']
5158,100939,Dark Fantasy Biscuits - Cookies - Coffee Fills,['creambiscuits&wafers']
5159,100940,Bull Force Shilajit With Most Potent Herbs,['ayurveda']
5160,100941,Frozen Vegetables -  Tinda,['frozenvegetables']
5161,100942,Wafer Biscuits - Chocolate Flavor,['creambiscuits&wafers']
5162,100943,"Anti-Dandruff Hair Oil - Castor, Olive, Rosemary, Bhringraj, Neem & Tea Tree",['hairoil&serum']
5163,100944,Soft Touch Body Lotion,['bodycare']
5164,100945,Marigold Mango Lip Contour Balm,['lipcare']
5165,100946,Chai/100% Melamine Water/Juice Tumbler - Black,"['cups,mugs&tumblers']"
5166,100947,Dates/Kharjura - Layina,['otherdryfruits']
5167,100948,Glare Mech Pencil,"['pen,pencils']"
5168,100949,Snacks - Roasted Quinoa Puff Plain,"['healthy,bakedsnacks']"
5169,100950,"Brass Lakshmi Deepam - Plain, No.2",['lamp&lampoil']
5170,100951,"Prunes - Dried & Pitted, Premium Californian",['roastedseeds&nuts']
5171,100952,Refined - Sunflower Oil,"['sunflower,ricebranoil']"
5172,100953,Danish - Strawberry,"['croissants,bagels']"
5173,100954,Almond Coconut - Unsweetened Milk,"['flavoured,soyamilk']"
5174,100955,"Pure Camomile, Imported",['gourmettea&teabags']
5175,100956,Silky Skin Rose & Geranium Facial Foam,['facecare']
5176,100957,Secure XL Cottony Soft 2x20pcs+Dry-Max All Night Ultra-Thin XL 7pcs (with Wings),['sanitarynapkins']
5177,100958,Soursop,['exoticfruits']
5178,100959,"Steel Dal/Gravy Basting Spoon - Big, Premium Gem Series, BBKT22","['strainer,ladle,spatula']"
5179,100960,"Cutlery Holder/Stand - Dark Brown, Fantasy, 24270-DB",['racks&holders']
5180,100961,Classic Marwari Tomato Chutney,['chutneypowder']
5181,100962,Pepper Gouda,['internationalcheese']
5182,100963,Smart Baby Diaper Pants - Medium,['diapers']
5183,100964,Ready To Eat - Dal Makhani,['heat&eatreadymeals']
5184,100965,"Fruit & Vegetable Colander/Basket/Strainer - Small, Red, Deluxe, 13220DB","['laundry,storagebaskets']"
5185,100966,Charcoal Peel Off Mask,['face&body']
5186,100967,Dishwash Liquid,['dishwashliquids&pastes']
5187,100968,Cooling Teether - Square,['soothers&teethers']
5188,100969,Raw Pumpkin Seeds,['roastedseeds&nuts']
5189,100970,Ayush Men Shaving Cream,['shavingcare']
5190,100971,20g Whey Protein Bar - Hazelnut Coffee,['cereal&granolabars']
5191,100972,Lite Milk Fat Spread,['butter&margarine']
5192,100973,Coconut & Olive Oils Soap,['bathingbars&soaps']
5193,100974,M4 Perfume Spray - for Men,"[""men'sdeodorants""]"
5194,100975,Maida,"['sooji,maida&besan']"
5195,100976,Cardamom Seed Powder,"['herbs,seasonings&rubs']"
5196,100977,Orange Ginger Infusion,['gourmettea&teabags']
5197,100978,"Steel Bowl/Vati/Katori - No. 3.5, Chutney",['bowls&vessels']
5198,100979,Camphor Tablets,['camphor&wicks']
5199,100980,Chhole Masala,['blendedmasalas']
5200,100981,Baking Cupcake Paper Moulds - Multicoloured Teddy Bear BB101_5,"['bakewaremoulds,cutters']"
5201,100982,Green Tea Watery Cream,['facecare']
5202,100983,Strawberry Shine Lip Care,['lipcare']
5203,100984,Kesar Sandalwood Puja Diya Oil,['otherpoojaneeds']
5204,100985,"Kitchen Towel - 2 ply, 4 Rolls",['kitchenrolls']
5205,100986,Dino - Kids Hand Sanitizer,['handwash&sanitizers']
5206,100987,"Coriander Powder, Parrot Grade","['herbs,seasonings&rubs']"
5207,100988,"Snack Namkeen Roasted - Seeds Trail Mix, Masala","['healthy,bakedsnacks']"
5208,100989,Delhi Butter Paneer Masala,['blendedmasalas']
5209,100990,Pulav Biryani,['blendedmasalas']
5210,100991,"Casserole - Round, With Microwavable Lid, Borosilicate",['glassware']
5211,100992,Glycerin,['bodycare']
5212,100993,Good Day Cookies - Chocochip,['cookies']
5213,100994,Face Wash,['facecare']
5214,100995,Kokum Powder,['organicmasalas&spices']
5215,100996,Namkeen - Chilli Chatka,['chips&cornsnacks']
5216,100997,Quick Heal Cream,['ayurveda']
5217,100998,"Face Mask For Adults - 2 Ply, Cotton, Assorted",['facemasks&safetygears']
5218,100999,After Shave Lotion Atomizer- Fresh Lime,['shavingcare']
5219,101000,Bread Sticks - Plain,['breadsticks&lavash']
5220,101001,White Chocolate Coated Coffee Beans,"['luxurychocolates,gifts']"
5221,101002,Hair Strengthening Conditioner - For Thicker & Fuller Hair,['shampoo&conditioner']
5222,101003,Espresso Dark Chocolate with Coffee,['internationalchocolates']
5223,101004,So Soft Plain Cocktail Napkins (22 X 22 cm),['toiletpaper']
5224,101005,Diamond Loop Mop,"['mops,wipers']"
5225,101006,Instant Soup - Creamy Mushroom,['soups']
5226,101007,Hazelnut Flavoured Syrup,['syrups&concentrates']
5227,101008,"Detergent Washing Powder - Jasmine & Rose, Extra Power, Tide+","['detergentpowder,liquid']"
5228,101009,Sandal & Turmeric Soap - Super Saver Pack,['bathingbars&soaps']
5229,101010,Soya Sticks,['namkeen&savourysnacks']
5230,101011,"Steel Oil Dispenser/Can/Bottle, 500ml",['steelstoragecontainers']
5231,101012,"Lunch Box Set - junior Kit-Kat, Red",['lunchboxes']
5232,101013,Fruit Drink - Pulpy Orange,['juices']
5233,101014,"Vegetable & Fruit Wash - 100% Natural Action, Washes Pesticide & Germs",['disinfectantspray&cleaners']
